10657	7677	15031	3902	10848	14790	12252	15025	2437	
9359	9986	11423	1423	13656	3835	16293	6950	10072	
11213	2521	11962	7963	7458	5624	134	14855	8255	
16379	2017	855	15184	8758	12057	9176	6384	7823	
8057	10363	6407	7679	18095	11634	16703	9585	14709	
5573	14819	5244	3292	19734	9158	3916	2878	6797	
18576	19382	12665	18549	7960	2620	12240	15745	19528	
2358	5266	4130	6801	19846	13003	2132	9596	671	
18643	15970	16768	18305	14881	11517	14941	678	15956	
6711	15555	14206	1178	17990	11855	12373	18275	4777	
15524	17239	7517	8467	9697	7800	14756	14408	3439	
9933	18537	7996	4502	9568	11417	1222	12410	19122	
5612	15078	11304	8120	12527	2752	5201	8990	12557	
229	11339	17525	10697	18819	16148	1990	9057	534	
4696	16574	15872	9647	7802	7409	14850	8522	19579	
13745	1981	3263	15705	6234	2859	15554	9951	4510	
5826	15837	19207	10004	1819	3925	19742	8641	17382	
13808	7296	7837	984	8380	5584	17466	9022	1670	
13723	7043	482	527	9458	11423	13160	2952	11129	
7899	13945	15872	8537	4174	10834	13064	13258	3483	
377	5641	18291	15164	7300	12526	9122	9279	8378	
12488	13524	7455	9124	1764	13280	4114	2115	4401	
9045	8750	16823	9157	8150	15059	3239	5691	10620	
8250	5477	4851	8266	8753	15639	12336	7733	3346	
13835	14387	1536	10694	13563	5263	15518	8314	19623	
896	17214	3787	13846	12051	7591	5489	4252	13377	
11958	3425	16942	18970	2842	1901	3357	10272	5838	
2582	5099	978	16573	14792	219	13381	18072	13438	
8316	14381	10825	9221	10587	7171	2969	4824	10546	
985	4848	8820	13504	5912	3816	13595	14389	10327	
482	14768	14014	2713	9059	13837	3764	5002	16932	
9774	16658	9883	12599	10290	16537	6558	2281	11233	
10350	2118	3034	2341	13313	1921	14862	4267	3060	
15270	17340	14699	14925	12785	7797	5624	4057	19729	
6230	2322	5660	17302	2327	3138	3770	2534	19460	
19088	4397	586	9127	13854	4008	10730	7067	2959	
14115	17450	9897	17689	17390	18895	8171	448	16480	
961	1644	18300	248	5507	15139	291	13657	14466	
5019	6094	16996	8538	7599	4658	10996	6503	10219	
18534	11684	722	13622	1654	19920	2810	8554	19506	
4081	13837	15947	1222	7835	1091	7641	8817	11743	
17040	16179	1679	9197	6867	161	12298	16578	19506	
4943	8306	12610	3975	11169	19754	9471	11478	780	
9816	13559	2200	4233	7679	16187	5082	15902	10513	
12205	5917	9118	6198	15011	17634	8025	17894	12511	
5759	275	19110	10810	14759	1434	7184	17402	5699	
2654	5695	7923	13352	10571	14168	10333	19677	2076	
18770	19425	5381	1592	10115	9277	16040	2540	11130	
17237	11425	10896	16021	18738	18756	19807	16809	13200	
4363	16605	15271	19837	3672	864	4881	14980	11352	
11404	9275	14179	8865	385	4470	13478	7341	1444	
9450	19405	9238	6616	9781	14803	16668	18791	5125	
1745	15354	10955	5741	17387	7850	3768	1684	12951	
19333	90	7529	17999	14220	15519	19743	5259	5361	
13569	17471	10015	19150	18884	8400	5342	1128	4559	
7500	8083	11525	4730	18507	6326	14672	13649	16423	
3413	12946	16149	469	7205	9552	15173	14343	8239	
12098	9167	11529	14272	2532	7449	5537	2798	10664	
10618	8709	15487	5565	13466	8756	7817	18368	3600	
5338	13799	2734	18113	3467	5997	4255	9278	11822	
7467	2103	18026	19634	4667	8821	11704	15881	12096	
5393	4765	3980	10117	8771	14482	3246	12617	9624	
8153	17466	10574	2986	19374	11351	1036	2852	5497	
11935	14080	16400	13639	8207	11004	10240	8794	2007	
14262	10592	13427	7802	15810	9280	5267	10624	18167	
13416	12793	18728	12424	15834	8867	19365	6125	13587	
18526	634	11129	7755	8390	4776	4659	19432	2627	
7396	14811	18581	71	1420	16417	8590	5971	175	
3703	10004	13060	2509	15064	3046	15535	381	16988	
9017	2424	6552	725	18617	8144	4859	7969	17349	
19161	15634	11096	4798	9868	10397	2431	17559	12646	
1693	2015	11660	13897	11756	1558	16373	3314	18210	
14665	592	6640	3061	9962	11889	3870	1226	18955	
19813	2464	4322	10260	14875	18215	7096	7309	6329	
15287	14672	4156	8318	17936	6743	18393	12351	9682	
19417	7770	17412	4419	11803	14981	902	10575	17669	
12678	11816	4423	1569	8855	7481	5730	14550	14691	
18849	9741	12430	4951	13102	7365	17916	11985	13833	
18970	3328	9679	9394	6994	5593	1302	7035	9440	
5879	8506	15107	2690	10993	10243	9246	15313	2311	
12795	17760	9049	3161	406	16956	8000	576	3899	
6247	8625	7237	10176	8053	4365	18399	768	5675	
14765	10761	5626	18747	19550	13439	14199	6755	3879	
2345	16234	5366	10507	6612	10372	14960	10274	4667	
11952	12038	15812	3488	12550	5050	6683	7625	8972	
7884	367	12161	11748	11381	10927	12553	17149	15626	
8913	8128	6291	5862	3225	10681	15859	2913	13255	
5801	9355	15123	14468	14133	7943	9847	9610	6110	
19427	8222	5388	13495	11282	9888	8932	7545	15341	
9224	8971	13975	3784	9704	12167	8205	18845	13066	
14617	14498	5390	9468	10560	4339	2327	11718	18997	
16863	9122	8571	6695	926	14438	6810	17428	16614	
17163	8758	12715	4596	4035	10132	3740	13643	611	
946	4890	13274	3492	1297	8406	4139	19414	9341	
10266	
